kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
7032421,K01747.01,1,CANDIDATE,1.0,20.55848388,17.007568,36.9,4.89,-2.09,0.361005,70.52246,-3.734483,0.998,0.047,-0.045,5571,39.430039665083065,7702.673026364885,-407.89521368602516,2065,7032421,20.558,1.0,0.9910952964610369,0.06355046385766164,0.9993902688313672,1.0,0.0
5124667,K01822.01,1,CANDIDATE,1.0,150.8783198,51.390972,4.37,0.65,-1.53,0.02302,0.0006519999999999,-0.000268,1.053,0.046,-0.043,5501,2.652877193241882,0.13811678226022384,-0.11264868616603756,2424,5124667,150.878,0.00048,0.9472990031804644,0.04608282702665495,0.9973124274545646,0.00048,0.9968337174893864
5375194,K01825.01,1,CANDIDATE,1.0,13.52252364,44.9959,2.11,0.2,-0.1,0.02369,0.0010019999999999,-0.000898,0.809,0.035,-0.033,5338,2.097476182513214,0.12690496052338104,-0.11679761117635078,2462,5375194,13.523,0.00027,0.9865484838604786,0.006878079925102286,0.999905568376998,0.00027,0.9996355938735362
7132798,K00220.02,2,CANDIDATE,1.0,4.12511935,16.764023,0.88,0.19,-0.08,0.00976,0.0003509999999999,-0.000407,1.001,0.076,-0.069,5598,1.0692206821042032,0.08982606204182995,-0.08613998187106656,611,7132798,4.125,4.8e-05,0.991179385932425,0.049135136432587406,0.9995401460449433,4.8e-05,0.9994921681179332
7132798,K00220.01,1,CANDIDATE,1.0,2.422084188,399.3786,3.55,0.75,-0.32,0.039181,0.000376,-0.000179,1.001,0.076,-0.069,5598,4.292329461631637,0.3284840369902039,-0.2965239808930667,610,7132798,2.422,6.7e-05,2.3578192408235185e-12,7.748198591339381e-15,0.9967138284151863,6.7e-05,0.9966470485886825
10294613,K01896.01,1,FALSE POSITIVE,0.0,1.854493861,80.84418000000001,29.39,6.03,-2.16,0.319255,1.215885,-0.1126359999999999,0.753,0.058,-0.053,5431,26.309714751997863,100.22123137376809,-9.465216489209055,2162,10294613,1.854,1.0,0.8902393176657898,0.00035494569507921116,0.9999562219796649,1.0,0.0
9244756,K01969.01,1,CANDIDATE,1.0,16.34355902,27.110012,3.26,0.5,-0.29,0.02826,0.004091,-0.00215,0.955,0.051,-0.048,5727,2.9536496838031714,0.4557453446661035,-0.26932201487472374,2561,9244756,16.344,0.022,0.9905054065794633,0.028095264177152177,0.9997229048379077,0.022,0.9777290009314737
9650808,K01970.01,1,CANDIDATE,1.0,21.96401646,23.871181,2.57,0.72,-0.31,0.0246,0.0002279999999999,-0.0012029999999999,0.88,0.05,-0.047,5774,2.369197331990939,0.13639267663967536,-0.17156619870168147,2562,9650808,21.964,0.0014,0.9907118268589535,0.03937872967401945,0.9996156804666874,0.0014,0.9982162185140341
9650808,K01970.02,2,CANDIDATE,0.899,125.602323,19.515469,2.89,0.81,-0.35,0.0276459999999999,0.001152,-0.0007559999999999,0.88,0.05,-0.047,5774,2.6625540422854166,0.18760462527486146,-0.15976033894978045,2563,9650808,125.602,0.00073,0.9896358085222281,0.2645277709260666,0.9962332654089299,0.00073,0.9955060151251813
10480915,K02040.01,1,CANDIDATE,1.0,19.58561177,22.337149,3.09,0.41,-0.34,0.028415,0.001542,-0.007209,1.016,0.045,-0.043,5618,3.1595470280644347,0.22131814288590654,-0.8126669243241837,2266,10480915,19.586,0.44,0.990837083538658,0.04235958989198119,0.9995909458928389,0.44,0.5597709296999899
