kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
4455231,K01332.01,1,CANDIDATE,1.0,19.30581662,30.262682,4.0,0.62,-0.93,0.0240669999999999,0.000823,-0.00035,1.07,0.058,-0.055,5665,2.818312788352619,0.18062786599988134,-0.1505528681784745,1496,4455231,19.306,0.0026,0.9877356790447888,0.026496352992668525,0.999662050908053,0.0026,0.9970629295756921
4455231,K01332.02,3,CANDIDATE,0.999,6.09747233,13.949024,2.22,0.34,-0.52,0.013336,0.000669,-0.000588,1.07,0.058,-0.055,5665,1.5616827749811226,0.11534030973516164,-0.10575930288060029,1497,4455231,6.097,0.00037,0.9877356790447888,0.08024713725963921,0.9989166690125957,0.00037,0.998547069845061
4455231,K01332.03,2,CANDIDATE,0.991,56.637918000000006,17.116478,3.68,0.57,-0.85,0.022163,0.000785,-0.0010019999999999,1.07,0.058,-0.055,5665,2.595349080826831,0.16805323715910664,-0.1776656291989025,1498,4455231,56.638,0.014,0.9877356790447888,0.15074986897277257,0.9977959365813626,0.014,0.9838267934692235
8255887,K00908.01,1,CANDIDATE,1.0,4.7083264510000005,619.7065,10.6,2.85,-2.56,0.080242,0.0001629999999999,-0.0001149999999999,1.142,0.095,-0.086,5560,10.028853894223507,0.8345228827415899,-0.7553744383687864,763,8255887,4.708,0.0012,3.996316425595284e-291,9.495503484735586e-25,0.0,0.0012,0.0
11460018,K00769.01,1,CANDIDATE,1.0,4.280963604,52.913242,2.3,0.58,-0.19,0.025377,0.0001409999999999,-0.000935,0.961,0.083,-0.075,5644,2.6689910840202615,0.2309929089285384,-0.23034380584856295,668,11460018,4.281,6.9e-07,0.9877356790447883,0.002805630969650446,0.9999650655833914,6.9e-07,0.9999643756074961
5881688,K00843.01,1,CANDIDATE,1.0,4.190425659,245.59174,6.21,2.05,-0.82,0.050076,0.00173,-0.000957,1.194,0.103,-0.094,6073,6.543610086961992,0.6080672302404925,-0.5301198187169903,1055,5881688,4.19,0.00015,2.3115750886486235e-89,1.4062046089851812e-10,0.0,0.00015,0.0
6022556,K00844.01,1,CANDIDATE,1.0,3.709870784,88.43494,4.35,0.64,-0.28,0.040686,0.000711,-0.000254,1.042,0.063,-0.058,5722,4.639766975270577,0.29200603285875515,-0.2598788696020507,1056,6022556,3.71,1.1e-09,0.00013562236459003642,0.00012544949893617544,0.07501817289228863,1.1e-09,0.07501817280976864
6276477,K00849.01,1,CANDIDATE,1.0,10.35533116,43.478497,2.47,0.59,-0.31,0.024674,0.000863,-0.00039,0.856,0.066,-0.06,5501,2.3115153443241883,0.19570454033254742,-0.16609047666020524,1061,6276477,10.355,0.00042,0.9877356790447888,0.007163392948333806,0.9999104132546628,0.00042,0.9994904508810959
6291653,K00850.01,1,CANDIDATE,0.999,10.526294577,488.70584,8.24,1.48,-0.8,0.0951429999999999,0.000586,-0.00148,0.954,0.078,-0.071,5386,9.933645825792839,0.8144861043129843,-0.7552726041658893,1062,6291653,10.526,0.005,9.046534614124028e-221,9.781042147485023e-20,0.0,0.005,0.0
6422070,K00852.01,1,CANDIDATE,0.876,3.76181843,29.971922,2.66,0.73,-0.26,0.025656,0.0002009999999999,-0.004673,1.113,0.096,-0.087,5653,3.1251262505663226,0.2706623101204767,-0.619416318863208,1097,6422070,3.762,2.8e-05,0.9877356790447888,0.020191556041906235,0.9997441229255674,2.8e-05,0.9997161300901254
